city,city_ascii,state_abbr,state_name,county_name,country_name
Lloydsville,Lloydsville,OH,Ohio,Belmont,USA
Paradise,Paradise,TX,Texas,Wise,USA
Flat,Flat,TX,Texas,Coryell,USA
Newton,Newton,GA,Georgia,Baker,USA
Marcy,Marcy,NY,New York,Oneida,USA
Delta,Delta,MO,Missouri,Cape Girardeau,USA
Concord,Concord,GA,Georgia,Pike,USA
Glendale,Glendale,UT,Utah,Kane,USA
Boomer,Boomer,WV,West Virginia,Fayette,USA
Ray,Ray,AL,Alabama,Coosa,USA
Doyle,Doyle,TN,Tennessee,White,USA
Scottsville,Scottsville,VA,Virginia,Albemarle,USA
Fordsville,Fordsville,KY,Kentucky,Ohio,USA
Anthon,Anthon,IA,Iowa,Woodbury,USA
Prospect,Prospect,LA,Louisiana,Grant,USA
Cherry,Cherry,IL,Illinois,Bureau,USA
Banquete,Banquete,TX,Texas,Nueces,USA
Knollwood,Knollwood,TX,Texas,Grayson,USA
Kipnuk,Kipnuk,AK,Alaska,Bethel,USA
Buford,Buford,OH,Ohio,Highland,USA
Pettisville,Pettisville,OH,Ohio,Fulton,USA
Valencia,Valencia,PA,Pennsylvania,Butler,USA
Irvona,Irvona,PA,Pennsylvania,Clearfield,USA
Atkinson,Atkinson,NC,North Carolina,Pender,USA
Leeds,Leeds,ND,North Dakota,Benson,USA
Tishomingo,Tishomingo,MS,Mississippi,Tishomingo,USA
Minford,Minford,OH,Ohio,Scioto,USA
Whitefield,Whitefield,OK,Oklahoma,Haskell,USA
Elnora,Elnora,IN,Indiana,Daviess,USA
Edgerton,Edgerton,MO,Missouri,Platte,USA
Brooktondale,Brooktondale,NY,New York,Tompkins,USA
Thackerville,Thackerville,OK,Oklahoma,Love,USA
Washington Crossing,Washington Crossing,NJ,New Jersey,Mercer,USA
Cañada de los Alamos,Canada de los Alamos,NM,New Mexico,Santa Fe,USA
Arkansas City,Arkansas City,AR,Arkansas,Desha,USA
Gaines,Gaines,MI,Michigan,Genesee,USA
Boulder Canyon,Boulder Canyon,SD,South Dakota,Lawrence,USA
Lockwood,Lockwood,CA,California,Amador,USA
Butterfield,Butterfield,MN,Minnesota,Watonwan,USA
Ocheyedan,Ocheyedan,IA,Iowa,Osceola,USA
Caswell Beach,Caswell Beach,NC,North Carolina,Brunswick,USA
New Hebron,New Hebron,MS,Mississippi,Lawrence,USA
Frankford,Frankford,MO,Missouri,Pike,USA
Salemburg,Salemburg,NC,North Carolina,Sampson,USA
Amalga,Amalga,UT,Utah,Cache,USA
Jupiter Inlet Colony,Jupiter Inlet Colony,FL,Florida,Palm Beach,USA
East Newnan,East Newnan,GA,Georgia,Coweta,USA
Woodland,Woodland,MI,Michigan,Barry,USA
Carbon Hill,Carbon Hill,IL,Illinois,Grundy,USA
Gordonville,Gordonville,MO,Missouri,Cape Girardeau,USA
Clay,Clay,WV,West Virginia,Clay,USA
Hawthorn,Hawthorn,PA,Pennsylvania,Clarion,USA
Homeworth,Homeworth,OH,Ohio,Columbiana,USA
Springfield,Springfield,WV,West Virginia,Hampshire,USA
Central Bridge,Central Bridge,NY,New York,Schoharie,USA
Blue River,Blue River,WI,Wisconsin,Grant,USA
Bishop,Bishop,GA,Georgia,Oconee,USA
Alta Vista,Alta Vista,KS,Kansas,Wabaunsee,USA
Westwood Hills,Westwood Hills,KS,Kansas,Johnson,USA
Indian Point,Indian Point,MO,Missouri,Stone,USA
Packwood,Packwood,IA,Iowa,Jefferson,USA
St. Marys Point,St. Marys Point,MN,Minnesota,Washington,USA
Harrisville,Harrisville,MI,Michigan,Alcona,USA
Lewistown Heights,Lewistown Heights,MT,Montana,Fergus,USA
Boykins,Boykins,VA,Virginia,Southampton,USA
Cedar Rapids,Cedar Rapids,NE,Nebraska,Boone,USA
Charleston,Charleston,UT,Utah,Wasatch,USA
Wounded Knee,Wounded Knee,SD,South Dakota,Oglala Lakota,USA
Mesquite Creek,Mesquite Creek,AZ,Arizona,Mohave,USA
Dupree,Dupree,SD,South Dakota,Ziebach,USA
St. Ann Highlands,St. Ann Highlands,CO,Colorado,Boulder,USA
Higbee,Higbee,MO,Missouri,Randolph,USA
Busby,Busby,MT,Montana,Big Horn,USA
Van Bibber Lake,Van Bibber Lake,IN,Indiana,Putnam,USA
Norwich,Norwich,KS,Kansas,Kingman,USA
Hooven,Hooven,OH,Ohio,Hamilton,USA
Mount Jackson,Mount Jackson,PA,Pennsylvania,Lawrence,USA
Tijeras,Tijeras,NM,New Mexico,Bernalillo,USA
Peak Place,Peak Place,NM,New Mexico,Santa Fe,USA
Baker,Baker,CA,California,San Bernardino,USA
Dublin,Dublin,NC,North Carolina,Bladen,USA
Vesper,Vesper,WI,Wisconsin,Wood,USA
Floodwood,Floodwood,MN,Minnesota,St. Louis,USA
Hillsboro,Hillsboro,AL,Alabama,Lawrence,USA
Benson,Benson,IL,Illinois,Woodford,USA
Nipinnawasee,Nipinnawasee,CA,California,Madera,USA
West Brule,West Brule,SD,South Dakota,Lyman,USA
Pennwyn,Pennwyn,PA,Pennsylvania,Berks,USA
Mount Taylor,Mount Taylor,NM,New Mexico,Cibola,USA
Fawn Grove,Fawn Grove,PA,Pennsylvania,York,USA
Boothville,Boothville,LA,Louisiana,Plaquemines,USA
Springville,Springville,CA,California,Tulare,USA
Johnson City,Johnson City,OR,Oregon,Clackamas,USA
Cochiti,Cochiti,NM,New Mexico,Sandoval,USA
San Ardo,San Ardo,CA,California,Monterey,USA
Diagonal,Diagonal,IA,Iowa,Ringgold,USA
Pin Oak Acres,Pin Oak Acres,OK,Oklahoma,Mayes,USA
East Frankfort,East Frankfort,NY,New York,Herkimer,USA
Wall,Wall,PA,Pennsylvania,Allegheny,USA
Laurel Run,Laurel Run,PA,Pennsylvania,Luzerne,USA
Stacyville,Stacyville,IA,Iowa,Mitchell,USA
Homer C Jones,Homer C Jones,NM,New Mexico,McKinley,USA
Narrowsburg,Narrowsburg,NY,New York,Sullivan,USA
Yah-ta-hey,Yah-ta-hey,NM,New Mexico,McKinley,USA
La Plena,La Plena,PR,Puerto Rico,Salinas,USA
North Adams,North Adams,MI,Michigan,Hillsdale,USA
Savanna,Savanna,OK,Oklahoma,Pittsburg,USA
Horntown,Horntown,VA,Virginia,Accomack,USA
Burlington,Burlington,IL,Illinois,Kane,USA
Good Hope,Good Hope,GA,Georgia,Walton,USA
Riley,Riley,IN,Indiana,Vigo,USA
Friendship,Friendship,OH,Ohio,Scioto,USA
Smock,Smock,PA,Pennsylvania,Fayette,USA
Rhinecliff,Rhinecliff,NY,New York,Dutchess,USA
Birmingham,Birmingham,IA,Iowa,Van Buren,USA
Verndale,Verndale,MN,Minnesota,Wadena,USA
Big Springs,Big Springs,NE,Nebraska,Deuel,USA
Evaro,Evaro,MT,Montana,Missoula,USA
South Renovo,South Renovo,PA,Pennsylvania,Clinton,USA
Livermore,Livermore,IA,Iowa,Humboldt,USA
Lafayette,Lafayette,MN,Minnesota,Nicollet,USA
Nelson,Nelson,NE,Nebraska,Nuckolls,USA
Downieville-Lawson-Dumont,Downieville-Lawson-Dumont,CO,Colorado,Clear Creek,USA
Harvey Cedars,Harvey Cedars,NJ,New Jersey,Ocean,USA
Solomon,Solomon,AZ,Arizona,Graham,USA
Enterprise,Enterprise,MS,Mississippi,Clarke,USA
Spring Mills,Spring Mills,PA,Pennsylvania,Centre,USA
Lyons Falls,Lyons Falls,NY,New York,Lewis,USA
Pescadero,Pescadero,CA,California,San Mateo,USA
Soudersburg,Soudersburg,PA,Pennsylvania,Lancaster,USA
Linn,Linn,KS,Kansas,Washington,USA
Barton Hills,Barton Hills,MI,Michigan,Washtenaw,USA
Nutrioso,Nutrioso,AZ,Arizona,Apache,USA
Ramsey,Ramsey,IN,Indiana,Harrison,USA
Port Penn,Port Penn,DE,Delaware,New Castle,USA
Westminster,Westminster,OH,Ohio,Allen,USA
Fairfield,Fairfield,VA,Virginia,Rockbridge,USA
Cream Ridge,Cream Ridge,NJ,New Jersey,Monmouth,USA
Mattoon,Mattoon,WI,Wisconsin,Shawano,USA
Ridgewood,Ridgewood,OH,Ohio,Hamilton,USA
Doon,Doon,IA,Iowa,Lyon,USA
Lovilia,Lovilia,IA,Iowa,Monroe,USA
Fessenden,Fessenden,ND,North Dakota,Wells,USA
Lewis,Lewis,KS,Kansas,Edwards,USA
Cuba,Cuba,NM,New Mexico,Sandoval,USA
Plum Springs,Plum Springs,KY,Kentucky,Warren,USA
Rosholt,Rosholt,WI,Wisconsin,Portage,USA
Hostetter,Hostetter,PA,Pennsylvania,Westmoreland,USA
Kismet,Kismet,KS,Kansas,Seward,USA
Crawfordsville,Crawfordsville,AR,Arkansas,Crittenden,USA
Sigel,Sigel,IL,Illinois,Shelby,USA
Racine,Racine,MN,Minnesota,Mower,USA
Marion Center,Marion Center,PA,Pennsylvania,Indiana,USA
Sugar Grove,Sugar Grove,PA,Pennsylvania,Warren,USA
Sopchoppy,Sopchoppy,FL,Florida,Wakulla,USA
Panama,Panama,NY,New York,Chautauqua,USA
Kulm,Kulm,ND,North Dakota,LaMoure,USA
Byrnedale,Byrnedale,PA,Pennsylvania,Elk,USA
Cumberland City,Cumberland City,TN,Tennessee,Stewart,USA
Pownal Center,Pownal Center,VT,Vermont,Bennington,USA
Thorne Bay,Thorne Bay,AK,Alaska,Prince of Wales-Hyder,USA
Drakes Branch,Drakes Branch,VA,Virginia,Charlotte,USA
Thompsonville,Thompsonville,IL,Illinois,Franklin,USA
McLeod,McLeod,TX,Texas,Cass,USA
Badger,Badger,IA,Iowa,Webster,USA
Proberta,Proberta,CA,California,Tehama,USA
Flintville,Flintville,TN,Tennessee,Lincoln,USA
Hiltonia,Hiltonia,GA,Georgia,Screven,USA
Leaf River,Leaf River,IL,Illinois,Ogle,USA
South Wayne,South Wayne,WI,Wisconsin,Lafayette,USA
Kosse,Kosse,TX,Texas,Limestone,USA
Emery,Emery,SD,South Dakota,Hanson,USA
Lake City,Lake City,CO,Colorado,Hinsdale,USA
Weir,Weir,TX,Texas,Williamson,USA
Turkey Creek,Turkey Creek,AZ,Arizona,Navajo,USA
Nectar,Nectar,AL,Alabama,Blount,USA
Laurel,Laurel,IN,Indiana,Franklin,USA
Urbana,Urbana,MO,Missouri,Dallas,USA
Camden Point,Camden Point,MO,Missouri,Platte,USA
Montreat,Montreat,NC,North Carolina,Buncombe,USA
The Silos,The Silos,MT,Montana,Broadwater,USA
The Highlands,The Highlands,KS,Kansas,Reno,USA
Worthington,Worthington,PA,Pennsylvania,Armstrong,USA
Bonfield,Bonfield,IL,Illinois,Kankakee,USA
Robards,Robards,KY,Kentucky,Henderson,USA
Mardela Springs,Mardela Springs,MD,Maryland,Wicomico,USA
Fairplay,Fairplay,MD,Maryland,Washington,USA
Barnegat Light,Barnegat Light,NJ,New Jersey,Ocean,USA
Malden,Malden,IL,Illinois,Bureau,USA
New England,New England,GA,Georgia,Dade,USA
Stanardsville,Stanardsville,VA,Virginia,Greene,USA
Mount Auburn,Mount Auburn,IL,Illinois,Christian,USA
Icehouse Canyon,Icehouse Canyon,AZ,Arizona,Gila,USA
Churdan,Churdan,IA,Iowa,Greene,USA
Williamsburg,Williamsburg,IN,Indiana,Wayne,USA
Witches Woods,Witches Woods,CT,Connecticut,Northeastern Connecticut,USA
Enoree,Enoree,SC,South Carolina,Spartanburg,USA
Grover Hill,Grover Hill,OH,Ohio,Paulding,USA
Walnuttown,Walnuttown,PA,Pennsylvania,Berks,USA
Bancroft,Bancroft,WV,West Virginia,Putnam,USA
Jenkins,Jenkins,MN,Minnesota,Crow Wing,USA
Hickory,Hickory,MS,Mississippi,Newton,USA
Pippa Passes,Pippa Passes,KY,Kentucky,Knott,USA
Buckley,Buckley,IL,Illinois,Iroquois,USA
Union,Union,LA,Louisiana,St. James,USA
De Land,De Land,IL,Illinois,Piatt,USA
Crystal Lake Park,Crystal Lake Park,MO,Missouri,St. Louis,USA
Hoyleton,Hoyleton,IL,Illinois,Washington,USA
Garland,Garland,TN,Tennessee,Tipton,USA
Pine Hollow,Pine Hollow,OR,Oregon,Wasco,USA
Oak City,Oak City,NC,North Carolina,Martin,USA
Grapeville,Grapeville,PA,Pennsylvania,Westmoreland,USA
Kiana,Kiana,AK,Alaska,Northwest Arctic,USA
Wellsburg,Wellsburg,NY,New York,Chemung,USA
Sparkman,Sparkman,AR,Arkansas,Dallas,USA
Whittier,Whittier,AK,Alaska,Chugach,USA
Bourneville,Bourneville,OH,Ohio,Ross,USA
Pajonal,Pajonal,PR,Puerto Rico,Florida,USA
Ellsworth,Ellsworth,MN,Minnesota,Nobles,USA
Forestville,Forestville,PA,Pennsylvania,Schuylkill,USA
Weekapaug,Weekapaug,RI,Rhode Island,Washington,USA
Lexington,Lexington,GA,Georgia,Oglethorpe,USA
Fargo,Fargo,GA,Georgia,Clinch,USA
Hornersville,Hornersville,MO,Missouri,Dunklin,USA
Ducktown,Ducktown,TN,Tennessee,Polk,USA
Washington Park,Washington Park,NC,North Carolina,Beaufort,USA
Rebersburg,Rebersburg,PA,Pennsylvania,Centre,USA
Los Altos,Los Altos,TX,Texas,Webb,USA
Dalton,Dalton,NE,Nebraska,Cheyenne,USA
Michigantown,Michigantown,IN,Indiana,Clinton,USA
Red Mesa,Red Mesa,AZ,Arizona,Apache,USA
Helen,Helen,GA,Georgia,White,USA
Rancho Mesa Verde,Rancho Mesa Verde,AZ,Arizona,Yuma,USA
Fair Play,Fair Play,MO,Missouri,Polk,USA
Boulder Flats,Boulder Flats,WY,Wyoming,Fremont,USA
Arnoldsville,Arnoldsville,GA,Georgia,Oglethorpe,USA
Pink Hill,Pink Hill,NC,North Carolina,Lenoir,USA
Cape Colony,Cape Colony,NC,North Carolina,Chowan,USA
Rouseville,Rouseville,PA,Pennsylvania,Venango,USA
Grand Rivers,Grand Rivers,KY,Kentucky,Livingston,USA
Green Valley Farms,Green Valley Farms,TX,Texas,Cameron,USA
Morning Glory,Morning Glory,TX,Texas,El Paso,USA
Dean,Dean,TX,Texas,Clay,USA
Stanford,Stanford,IL,Illinois,McLean,USA
Meadow Valley,Meadow Valley,CA,California,Plumas,USA
Cairnbrook,Cairnbrook,PA,Pennsylvania,Somerset,USA
Miami,Miami,TX,Texas,Roberts,USA
Bolton,Bolton,NC,North Carolina,Columbus,USA
Kimball,Kimball,SD,South Dakota,Brule,USA
Sanders,Sanders,KY,Kentucky,Carroll,USA
Wheeler,Wheeler,OR,Oregon,Tillamook,USA
Center,Center,MO,Missouri,Ralls,USA
Alma,Alma,TX,Texas,Ellis,USA
Trenton,Trenton,NE,Nebraska,Hitchcock,USA
Bunn,Bunn,NC,North Carolina,Franklin,USA
Mantoloking,Mantoloking,NJ,New Jersey,Ocean,USA
Sportsmen Acres,Sportsmen Acres,OK,Oklahoma,Mayes,USA
Ronda,Ronda,NC,North Carolina,Wilkes,USA
Newfolden,Newfolden,MN,Minnesota,Marshall,USA
Hookerton,Hookerton,NC,North Carolina,Greene,USA
Allison,Allison,PA,Pennsylvania,Fayette,USA
Rosburg,Rosburg,WA,Washington,Wahkiakum,USA
Napoleonville,Napoleonville,LA,Louisiana,Assumption,USA
Garfield,Garfield,AR,Arkansas,Benton,USA
Grantfork,Grantfork,IL,Illinois,Madison,USA
Barnes Lake,Barnes Lake,MI,Michigan,Lapeer,USA
Elkton,Elkton,TN,Tennessee,Giles,USA
Cedar Grove,Cedar Grove,WV,West Virginia,Kanawha,USA
Bonnie,Bonnie,IL,Illinois,Jefferson,USA
Alexandria,Alexandria,OH,Ohio,Licking,USA
Morgan Farm,Morgan Farm,TX,Texas,San Patricio,USA
Cochrane,Cochrane,WI,Wisconsin,Buffalo,USA
Bedias,Bedias,TX,Texas,Grimes,USA
Perrinton,Perrinton,MI,Michigan,Gratiot,USA
St. Pierre,St. Pierre,MT,Montana,Hill,USA
Springdale,Springdale,WA,Washington,Stevens,USA
Westport,Westport,OK,Oklahoma,Pawnee,USA
Reedsville,Reedsville,PA,Pennsylvania,Mifflin,USA
Cohasset,Cohasset,CA,California,Butte,USA
Avinger,Avinger,TX,Texas,Cass,USA
Bloomingdale,Bloomingdale,MI,Michigan,Van Buren,USA
Beauregard,Beauregard,MS,Mississippi,Copiah,USA
Harrod,Harrod,OH,Ohio,Allen,USA
Angoon,Angoon,AK,Alaska,Hoonah-Angoon,USA
St. Cloud,St. Cloud,WI,Wisconsin,Fond du Lac,USA
Runville,Runville,PA,Pennsylvania,Centre,USA
Fort Jennings,Fort Jennings,OH,Ohio,Putnam,USA
Avoca,Avoca,WI,Wisconsin,Iowa,USA
Prentice,Prentice,WI,Wisconsin,Price,USA
Pinehill,Pinehill,NM,New Mexico,Cibola,USA
Earling,Earling,IA,Iowa,Shelby,USA
Willernie,Willernie,MN,Minnesota,Washington,USA
Gauley Bridge,Gauley Bridge,WV,West Virginia,Fayette,USA
Lewiston Woodville,Lewiston Woodville,NC,North Carolina,Bertie,USA
Delbarton,Delbarton,WV,West Virginia,Mingo,USA
Miller,Miller,OH,Ohio,Lawrence,USA
Alma,Alma,MO,Missouri,Lafayette,USA
Towner,Towner,ND,North Dakota,McHenry,USA
Glenburn,Glenburn,ND,North Dakota,Renville,USA
New Stuyahok,New Stuyahok,AK,Alaska,Dillingham,USA
Sulphur Springs,Sulphur Springs,IN,Indiana,Henry,USA
Sandy Level,Sandy Level,VA,Virginia,Henry,USA
Lucerne,Lucerne,WY,Wyoming,Hot Springs,USA
Plainview,Plainview,AR,Arkansas,Yell,USA
Noblestown,Noblestown,PA,Pennsylvania,Allegheny,USA
De Beque,De Beque,CO,Colorado,Mesa,USA
Axtell,Axtell,KS,Kansas,Marshall,USA
Hornbeck,Hornbeck,LA,Louisiana,Vernon,USA
Saint George,Saint George,VT,Vermont,Chittenden,USA
Randolph,Randolph,MN,Minnesota,Dakota,USA
Briny Breezes,Briny Breezes,FL,Florida,Palm Beach,USA
Byron,Byron,WY,Wyoming,Big Horn,USA
Pierce,Pierce,ID,Idaho,Clearwater,USA
Point Reyes Station,Point Reyes Station,CA,California,Marin,USA
Chesapeake Landing,Chesapeake Landing,MD,Maryland,Kent,USA
Pinecraft,Pinecraft,FL,Florida,Sarasota,USA
Sumner,Sumner,GA,Georgia,Worth,USA
Salyer,Salyer,CA,California,Trinity,USA
Ocean Breeze,Ocean Breeze,FL,Florida,Martin,USA
Carlos,Carlos,MN,Minnesota,Douglas,USA
Sunshine,Sunshine,NM,New Mexico,Luna,USA
Wapella,Wapella,IL,Illinois,De Witt,USA
Lewis,Lewis,IA,Iowa,Cass,USA
Mechanicsville,Mechanicsville,PA,Pennsylvania,Schuylkill,USA
Gillett,Gillett,AR,Arkansas,Arkansas,USA
Coalton,Coalton,OH,Ohio,Jackson,USA
Pinson,Pinson,TN,Tennessee,Madison,USA
Lafitte,Lafitte,LA,Louisiana,Jefferson,USA
Wintergreen,Wintergreen,VA,Virginia,Nelson,USA
Hume,Hume,IL,Illinois,Edgar,USA
Gambell,Gambell,AK,Alaska,Nome,USA
Chevak,Chevak,AK,Alaska,Kusilvak,USA
Trenton,Trenton,ND,North Dakota,Williams,USA
Oakfield,Oakfield,ME,Maine,Aroostook,USA
Fifty Lakes,Fifty Lakes,MN,Minnesota,Crow Wing,USA
Gilman,Gilman,WI,Wisconsin,Taylor,USA
Stanford,Stanford,IN,Indiana,Monroe,USA
Hope,Hope,KS,Kansas,Dickinson,USA
Holt,Holt,MO,Missouri,Clay,USA
Pineville,Pineville,WV,West Virginia,Wyoming,USA
Sardis,Sardis,TN,Tennessee,Henderson,USA
Echo,Echo,OR,Oregon,Umatilla,USA
Rifton,Rifton,NY,New York,Ulster,USA
Brandon,Brandon,MN,Minnesota,Douglas,USA
Platea,Platea,PA,Pennsylvania,Erie,USA
Oak Park,Oak Park,GA,Georgia,Emanuel,USA
Black,Black,AL,Alabama,Geneva,USA
Greenville,Greenville,MO,Missouri,Wayne,USA
Jasper,Jasper,AR,Arkansas,Newton,USA
Groom,Groom,TX,Texas,Carson,USA
Camargo,Camargo,IL,Illinois,Douglas,USA
Hampton,Hampton,FL,Florida,Bradford,USA
Shishmaref,Shishmaref,AK,Alaska,Nome,USA
Mount Savage,Mount Savage,MD,Maryland,Allegany,USA
Prairie Farm,Prairie Farm,WI,Wisconsin,Barron,USA
Mamanasco Lake,Mamanasco Lake,CT,Connecticut,Western Connecticut,USA
Tipton,Tipton,PA,Pennsylvania,Blair,USA
Kwigillingok,Kwigillingok,AK,Alaska,Bethel,USA
Adell,Adell,WI,Wisconsin,Sheboygan,USA
Naplate,Naplate,IL,Illinois,LaSalle,USA
LeRoy,LeRoy,KS,Kansas,Coffey,USA
Orland,Orland,IN,Indiana,Steuben,USA
Strathmoor Manor,Strathmoor Manor,KY,Kentucky,Jefferson,USA
Roeville,Roeville,FL,Florida,Santa Rosa,USA
Indianola,Indianola,NE,Nebraska,Red Willow,USA
Bellwood,Bellwood,NE,Nebraska,Butler,USA
Crystal Lakes,Crystal Lakes,MO,Missouri,Ray,USA
Society Hill,Society Hill,SC,South Carolina,Darlington,USA
Pitkin,Pitkin,LA,Louisiana,Vernon,USA
Gordon,Gordon,TX,Texas,Palo Pinto,USA
Keams Canyon,Keams Canyon,AZ,Arizona,Navajo,USA
Urbanna,Urbanna,VA,Virginia,Middlesex,USA
Bloxom,Bloxom,VA,Virginia,Accomack,USA
Kandiyohi,Kandiyohi,MN,Minnesota,Kandiyohi,USA
New Augusta,New Augusta,MS,Mississippi,Perry,USA
Westcliffe,Westcliffe,CO,Colorado,Custer,USA
Chiloquin,Chiloquin,OR,Oregon,Klamath,USA
Neshkoro,Neshkoro,WI,Wisconsin,Marquette,USA
Asher,Asher,OK,Oklahoma,Pottawatomie,USA
Bangor,Bangor,CA,California,Butte,USA
Bradenville,Bradenville,PA,Pennsylvania,Westmoreland,USA
Rome,Rome,PA,Pennsylvania,Bradford,USA
Fort Gay,Fort Gay,WV,West Virginia,Wayne,USA
Coupland,Coupland,TX,Texas,Williamson,USA
Kimmell,Kimmell,IN,Indiana,Noble,USA
Hillsville,Hillsville,PA,Pennsylvania,Lawrence,USA
La Madera,La Madera,NM,New Mexico,Sandoval,USA
Dudleyville,Dudleyville,AZ,Arizona,Pinal,USA
Summerville,Summerville,PA,Pennsylvania,Jefferson,USA
Biggers,Biggers,AR,Arkansas,Randolph,USA
Ramah,Ramah,NM,New Mexico,McKinley,USA
Naknek,Naknek,AK,Alaska,Bristol Bay,USA
Draper,Draper,VA,Virginia,Pulaski,USA
San Perlita,San Perlita,TX,Texas,Willacy,USA
Eakly,Eakly,OK,Oklahoma,Caddo,USA
Long Branch,Long Branch,PA,Pennsylvania,Washington,USA
Ferndale,Ferndale,FL,Florida,Lake,USA
Brunson,Brunson,SC,South Carolina,Hampton,USA
Cunningham,Cunningham,KS,Kansas,Kingman,USA
Cedar Creek,Cedar Creek,AZ,Arizona,Gila,USA
Connecticut Farms,Connecticut Farms,NJ,New Jersey,Union,USA
Sardis,Sardis,OH,Ohio,Monroe,USA
Desert Shores,Desert Shores,CA,California,Imperial,USA
North Creek,North Creek,NY,New York,Warren,USA
Tacna,Tacna,AZ,Arizona,Yuma,USA
Cushman,Cushman,AR,Arkansas,Independence,USA
Bridgewater,Bridgewater,SD,South Dakota,McCook,USA
Red River,Red River,NM,New Mexico,Taos,USA
Carter Springs,Carter Springs,NV,Nevada,Douglas,USA
Houston,Houston,DE,Delaware,Kent,USA
Eminence,Eminence,MO,Missouri,Shannon,USA
Shiloh,Shiloh,AL,Alabama,DeKalb,USA
Brady,Brady,NE,Nebraska,Lincoln,USA
Klickitat,Klickitat,WA,Washington,Klickitat,USA
Millingport,Millingport,NC,North Carolina,Stanly,USA
Moran,Moran,KS,Kansas,Allen,USA
Dupont City,Dupont City,WV,West Virginia,Kanawha,USA
German Valley,German Valley,IL,Illinois,Stephenson,USA
Willow Lake,Willow Lake,SD,South Dakota,Clark,USA
Wardell,Wardell,MO,Missouri,Pemiscot,USA
Weston,Weston,PA,Pennsylvania,Luzerne,USA
Ghent,Ghent,MN,Minnesota,Lyon,USA
Lyons,Lyons,TX,Texas,Burleson,USA
Thayer,Thayer,KS,Kansas,Neosho,USA
Novinger,Novinger,MO,Missouri,Adair,USA
Otterville,Otterville,MO,Missouri,Cooper,USA
Fruitvale,Fruitvale,TX,Texas,Van Zandt,USA
Bazine,Bazine,KS,Kansas,Ness,USA
Azure,Azure,MT,Montana,Hill,USA
Canova,Canova,NM,New Mexico,Rio Arriba,USA
Ironville,Ironville,KY,Kentucky,Boyd,USA
Rose Creek,Rose Creek,MN,Minnesota,Mower,USA
Clifton,Clifton,KS,Kansas,Washington,USA
Bussey,Bussey,IA,Iowa,Marion,USA
Branson West,Branson West,MO,Missouri,Stone,USA
Williams Creek,Williams Creek,IN,Indiana,Marion,USA
Sigurd,Sigurd,UT,Utah,Sevier,USA
Rock Ridge,Rock Ridge,CT,Connecticut,Western Connecticut,USA
Browns Valley,Browns Valley,MN,Minnesota,Traverse,USA
New Auburn,New Auburn,MN,Minnesota,Sibley,USA
Hatton,Hatton,WA,Washington,Adams,USA
Centenary,Centenary,SC,South Carolina,Marion,USA
New Era,New Era,MI,Michigan,Oceana,USA
Edgington,Edgington,IL,Illinois,Rock Island,USA
Walland,Walland,TN,Tennessee,Blount,USA
Cochiti Lake,Cochiti Lake,NM,New Mexico,Sandoval,USA
Fromberg,Fromberg,MT,Montana,Carbon,USA
Nevis,Nevis,MN,Minnesota,Hubbard,USA
Wilburton Number One,Wilburton Number One,PA,Pennsylvania,Columbia,USA
Diablock,Diablock,KY,Kentucky,Perry,USA
Riverside,Riverside,WA,Washington,Okanogan,USA
Clermont,Clermont,IA,Iowa,Fayette,USA
Arlington,Arlington,IA,Iowa,Fayette,USA
Rough Rock,Rough Rock,AZ,Arizona,Apache,USA
Highland Haven,Highland Haven,TX,Texas,Burnet,USA
Fort Cobb,Fort Cobb,OK,Oklahoma,Caddo,USA
Saltillo,Saltillo,PA,Pennsylvania,Huntingdon,USA
Oberlin,Oberlin,PA,Pennsylvania,Dauphin,USA
Falls Village,Falls Village,CT,Connecticut,Northwest Hills,USA
Keene,Keene,CA,California,Kern,USA
Fort Wingate,Fort Wingate,NM,New Mexico,McKinley,USA
Calumet,Calumet,OK,Oklahoma,Canadian,USA
Milton,Milton,IA,Iowa,Van Buren,USA
Cameron,Cameron,SC,South Carolina,Calhoun,USA
Green Camp,Green Camp,OH,Ohio,Marion,USA
Ojo Encino,Ojo Encino,NM,New Mexico,McKinley,USA
Iuka,Iuka,IL,Illinois,Marion,USA
Nenahnezad,Nenahnezad,NM,New Mexico,San Juan,USA
Gates,Gates,OR,Oregon,Marion,USA
Troutville,Troutville,VA,Virginia,Botetourt,USA
Racine,Racine,WV,West Virginia,Boone,USA
Leigh,Leigh,NE,Nebraska,Colfax,USA
Crescent City,Crescent City,IL,Illinois,Iroquois,USA
Lake Arthur Estates,Lake Arthur Estates,PA,Pennsylvania,Butler,USA
St. Paul,St. Paul,OR,Oregon,Marion,USA
Huntsville,Huntsville,OH,Ohio,Logan,USA
Chase Crossing,Chase Crossing,VA,Virginia,Accomack,USA
Joffre,Joffre,PA,Pennsylvania,Washington,USA
Sacaton Flats Village,Sacaton Flats Village,AZ,Arizona,Pinal,USA
Caldwell,Caldwell,AR,Arkansas,St. Francis,USA
Hammon,Hammon,OK,Oklahoma,Roger Mills,USA
Murray,Murray,NE,Nebraska,Cass,USA
Chacra,Chacra,CO,Colorado,Garfield,USA
Lucas,Lucas,KS,Kansas,Russell,USA
Thornton,Thornton,TX,Texas,Limestone,USA
Spokane,Spokane,LA,Louisiana,Concordia,USA
La Liga,La Liga,PR,Puerto Rico,Caguas,USA
Prairieton,Prairieton,IN,Indiana,Vigo,USA
